date,sunshine_hours,source_station_id,source,year,month,day
2018-06-21,1.0,467440,existing_CODiS_export,2018,6,21
2018-06-22,4.4,467440,existing_CODiS_export,2018,6,22
2018-06-23,6.5,467440,existing_CODiS_export,2018,6,23
2018-06-24,7.0,467440,existing_CODiS_export,2018,6,24
2018-06-25,12.1,467440,existing_CODiS_export,2018,6,25
2018-06-26,6.5,467440,existing_CODiS_export,2018,6,26
2018-06-27,6.4,467440,existing_CODiS_export,2018,6,27
2018-06-28,12.2,467440,existing_CODiS_export,2018,6,28
2018-06-29,10.9,467440,existing_CODiS_export,2018,6,29
2018-06-30,8.7,467440,existing_CODiS_export,2018,6,30
2018-07-01,6.9,467440,existing_CODiS_export,2018,7,1
2018-07-02,0.0,467440,existing_CODiS_export,2018,7,2
2018-07-03,2.3,467440,existing_CODiS_export,2018,7,3
2018-07-04,0.0,467440,existing_CODiS_export,2018,7,4
2018-07-05,0.0,467440,existing_CODiS_export,2018,7,5
2018-07-06,0.9,467440,existing_CODiS_export,2018,7,6
2018-07-07,0.3,467440,existing_CODiS_export,2018,7,7
2018-07-08,10.8,467440,existing_CODiS_export,2018,7,8
2018-07-09,10.8,467440,existing_CODiS_export,2018,7,9
2018-07-10,10.1,467440,existing_CODiS_export,2018,7,10
2018-07-11,9.5,467440,existing_CODiS_export,2018,7,11
2018-07-12,1.5,467440,existing_CODiS_export,2018,7,12
2018-07-13,7.0,467440,existing_CODiS_export,2018,7,13
2018-07-14,8.2,467440,existing_CODiS_export,2018,7,14
2018-07-15,6.2,467440,existing_CODiS_export,2018,7,15
2018-07-16,7.1,467440,existing_CODiS_export,2018,7,16
2018-07-17,10.4,467440,existing_CODiS_export,2018,7,17
2018-07-18,7.6,467440,existing_CODiS_export,2018,7,18
2018-07-19,9.2,467440,existing_CODiS_export,2018,7,19
2018-07-20,8.0,467440,existing_CODiS_export,2018,7,20
2018-07-21,11.3,467440,existing_CODiS_export,2018,7,21
2018-07-22,5.7,467440,existing_CODiS_export,2018,7,22
2018-07-23,8.4,467440,existing_CODiS_export,2018,7,23
2018-07-24,2.2,467440,existing_CODiS_export,2018,7,24
2018-07-25,6.1,467440,existing_CODiS_export,2018,7,25
2018-07-26,8.1,467440,existing_CODiS_export,2018,7,26
2018-07-27,5.8,467440,existing_CODiS_export,2018,7,27
2018-07-28,7.9,467440,existing_CODiS_export,2018,7,28
2018-07-29,12.7,467440,existing_CODiS_export,2018,7,29
2018-07-30,12.3,467440,existing_CODiS_export,2018,7,30
2018-07-31,11.3,467440,existing_CODiS_export,2018,7,31
2018-08-01,9.1,467440,existing_CODiS_export,2018,8,1
2018-08-02,3.3,467440,existing_CODiS_export,2018,8,2
2018-08-03,2.9,467440,existing_CODiS_export,2018,8,3
2018-08-04,8.8,467440,existing_CODiS_export,2018,8,4
2018-08-05,8.7,467440,existing_CODiS_export,2018,8,5
2018-08-06,9.7,467440,existing_CODiS_export,2018,8,6
2018-08-07,9.3,467440,existing_CODiS_export,2018,8,7
2018-08-08,6.3,467440,existing_CODiS_export,2018,8,8
2018-08-09,10.3,467440,existing_CODiS_export,2018,8,9
2018-08-10,9.5,467440,existing_CODiS_export,2018,8,10
2018-08-11,9.9,467440,existing_CODiS_export,2018,8,11
2018-08-12,10.7,467440,existing_CODiS_export,2018,8,12
2018-08-13,0.0,467440,existing_CODiS_export,2018,8,13
2018-08-14,4.2,467440,existing_CODiS_export,2018,8,14
2018-08-15,0.0,467440,existing_CODiS_export,2018,8,15
2018-08-16,4.5,467440,existing_CODiS_export,2018,8,16
2018-08-17,1.0,467440,existing_CODiS_export,2018,8,17
2018-08-18,1.0,467440,existing_CODiS_export,2018,8,18
2018-08-19,0.0,467440,existing_CODiS_export,2018,8,19
2018-08-20,7.5,467440,existing_CODiS_export,2018,8,20
2018-08-21,5.5,467440,existing_CODiS_export,2018,8,21
2018-08-22,1.0,467440,existing_CODiS_export,2018,8,22
2018-08-23,0.0,467440,existing_CODiS_export,2018,8,23
2018-08-24,0.0,467440,existing_CODiS_export,2018,8,24
2018-08-25,0.0,467440,existing_CODiS_export,2018,8,25
2018-08-26,0.2,467440,existing_CODiS_export,2018,8,26
2018-08-27,0.0,467440,existing_CODiS_export,2018,8,27
2018-08-28,0.0,467440,existing_CODiS_export,2018,8,28
2018-08-29,0.0,467440,existing_CODiS_export,2018,8,29
2018-08-30,0.0,467440,existing_CODiS_export,2018,8,30
2018-08-31,4.3,467440,existing_CODiS_export,2018,8,31
2018-09-01,8.1,467440,existing_CODiS_export,2018,9,1
2018-09-02,8.2,467440,existing_CODiS_export,2018,9,2
2018-09-03,11.3,467440,existing_CODiS_export,2018,9,3
2018-09-04,8.2,467440,existing_CODiS_export,2018,9,4
2018-09-05,8.6,467440,existing_CODiS_export,2018,9,5
2018-09-06,5.5,467440,existing_CODiS_export,2018,9,6
2018-09-07,9.0,467440,existing_CODiS_export,2018,9,7
2018-09-08,5.2,467440,existing_CODiS_export,2018,9,8
2018-09-09,8.9,467440,existing_CODiS_export,2018,9,9
2018-09-10,1.3,467440,existing_CODiS_export,2018,9,10
2018-09-11,6.1,467440,existing_CODiS_export,2018,9,11
2018-09-12,7.2,467440,existing_CODiS_export,2018,9,12
2018-09-13,6.9,467440,existing_CODiS_export,2018,9,13
2018-09-14,8.8,467440,existing_CODiS_export,2018,9,14
2018-09-15,0.4,467440,existing_CODiS_export,2018,9,15
2018-09-16,0.5,467440,existing_CODiS_export,2018,9,16
2018-09-17,5.6,467440,existing_CODiS_export,2018,9,17
2018-09-18,6.3,467440,existing_CODiS_export,2018,9,18
2018-09-19,10.2,467440,existing_CODiS_export,2018,9,19
2018-09-20,10.2,467440,existing_CODiS_export,2018,9,20
2018-09-21,9.4,467440,existing_CODiS_export,2018,9,21
2018-09-22,6.5,467440,existing_CODiS_export,2018,9,22
2018-09-23,7.7,467440,existing_CODiS_export,2018,9,23
2018-09-24,8.0,467440,existing_CODiS_export,2018,9,24
2018-09-25,6.2,467440,existing_CODiS_export,2018,9,25
2018-09-26,10.2,467440,existing_CODiS_export,2018,9,26
2018-09-27,7.6,467440,existing_CODiS_export,2018,9,27
2018-09-28,9.6,467440,existing_CODiS_export,2018,9,28
2018-09-29,11.0,467440,existing_CODiS_export,2018,9,29
2018-09-30,1.3,467440,existing_CODiS_export,2018,9,30
2018-10-01,2.2,467440,existing_CODiS_export,2018,10,1
2018-10-02,8.7,467440,existing_CODiS_export,2018,10,2
2018-10-03,8.7,467440,existing_CODiS_export,2018,10,3
2018-10-04,10.6,467440,existing_CODiS_export,2018,10,4
2018-10-05,11.0,467440,existing_CODiS_export,2018,10,5
2018-10-06,5.4,467440,existing_CODiS_export,2018,10,6
2018-10-07,8.1,467440,existing_CODiS_export,2018,10,7
2018-10-08,9.5,467440,existing_CODiS_export,2018,10,8
2018-10-09,9.0,467440,existing_CODiS_export,2018,10,9
2018-10-10,3.9,467440,existing_CODiS_export,2018,10,10
2018-10-11,2.6,467440,existing_CODiS_export,2018,10,11
2018-10-12,2.4,467440,existing_CODiS_export,2018,10,12
2018-10-13,8.3,467440,existing_CODiS_export,2018,10,13
2018-10-14,7.9,467440,existing_CODiS_export,2018,10,14
2018-10-15,10.5,467440,existing_CODiS_export,2018,10,15
2018-10-16,10.6,467440,existing_CODiS_export,2018,10,16
2018-10-17,8.3,467440,existing_CODiS_export,2018,10,17
2018-10-18,4.6,467440,existing_CODiS_export,2018,10,18
2018-10-19,1.6,467440,existing_CODiS_export,2018,10,19
2018-10-20,7.9,467440,existing_CODiS_export,2018,10,20
2018-10-21,9.1,467440,existing_CODiS_export,2018,10,21
2018-10-22,9.8,467440,existing_CODiS_export,2018,10,22
2018-10-23,8.1,467440,existing_CODiS_export,2018,10,23
2018-10-24,4.1,467440,existing_CODiS_export,2018,10,24
2018-10-25,8.8,467440,existing_CODiS_export,2018,10,25
2018-10-26,9.0,467440,existing_CODiS_export,2018,10,26
2018-10-27,4.9,467440,existing_CODiS_export,2018,10,27
2018-10-28,8.3,467440,existing_CODiS_export,2018,10,28
2018-10-29,10.0,467440,existing_CODiS_export,2018,10,29
2018-10-30,8.9,467440,existing_CODiS_export,2018,10,30
2018-10-31,0.0,467440,existing_CODiS_export,2018,10,31
2018-11-01,0.4,467440,existing_CODiS_export,2018,11,1
2018-11-02,0.1,467440,existing_CODiS_export,2018,11,2
2018-11-03,9.5,467440,existing_CODiS_export,2018,11,3
2018-11-04,6.9,467440,existing_CODiS_export,2018,11,4
2018-11-05,8.8,467440,existing_CODiS_export,2018,11,5
2018-11-06,8.6,467440,existing_CODiS_export,2018,11,6
2018-11-07,9.2,467440,existing_CODiS_export,2018,11,7
2018-11-08,9.0,467440,existing_CODiS_export,2018,11,8
2018-11-09,7.9,467440,existing_CODiS_export,2018,11,9
2018-11-10,5.7,467440,existing_CODiS_export,2018,11,10
2018-11-11,9.4,467440,existing_CODiS_export,2018,11,11
2018-11-12,2.0,467440,existing_CODiS_export,2018,11,12
2018-11-13,7.1,467440,existing_CODiS_export,2018,11,13
2018-11-14,9.0,467440,existing_CODiS_export,2018,11,14
2018-11-15,8.9,467440,existing_CODiS_export,2018,11,15
2018-11-16,1.8,467440,existing_CODiS_export,2018,11,16
2018-11-17,3.2,467440,existing_CODiS_export,2018,11,17
2018-11-18,7.6,467440,existing_CODiS_export,2018,11,18
2018-11-19,5.8,467440,existing_CODiS_export,2018,11,19
2018-11-20,5.8,467440,existing_CODiS_export,2018,11,20
2018-11-21,9.7,467440,existing_CODiS_export,2018,11,21
2018-11-22,9.2,467440,existing_CODiS_export,2018,11,22
2018-11-23,8.9,467440,existing_CODiS_export,2018,11,23
2018-11-24,9.3,467440,existing_CODiS_export,2018,11,24
2018-11-25,3.1,467440,existing_CODiS_export,2018,11,25
2018-11-26,0.0,467440,existing_CODiS_export,2018,11,26
2018-11-27,2.7,467440,existing_CODiS_export,2018,11,27
2018-11-28,0.7,467440,existing_CODiS_export,2018,11,28
2018-11-29,2.5,467440,existing_CODiS_export,2018,11,29
2018-11-30,4.7,467440,existing_CODiS_export,2018,11,30
2018-12-01,9.6,467440,existing_CODiS_export,2018,12,1
2018-12-02,9.4,467440,existing_CODiS_export,2018,12,2
2018-12-03,9.7,467440,existing_CODiS_export,2018,12,3
2018-12-04,9.5,467440,existing_CODiS_export,2018,12,4
2018-12-05,5.7,467440,existing_CODiS_export,2018,12,5
2018-12-06,5.9,467440,existing_CODiS_export,2018,12,6
2018-12-07,6.1,467440,existing_CODiS_export,2018,12,7
2018-12-08,2.5,467440,existing_CODiS_export,2018,12,8
2018-12-09,6.7,467440,existing_CODiS_export,2018,12,9
2018-12-10,7.3,467440,existing_CODiS_export,2018,12,10
2018-12-11,7.5,467440,existing_CODiS_export,2018,12,11
2018-12-12,2.4,467440,existing_CODiS_export,2018,12,12
2018-12-13,7.5,467440,existing_CODiS_export,2018,12,13
2018-12-14,8.8,467440,existing_CODiS_export,2018,12,14
2018-12-15,8.6,467440,existing_CODiS_export,2018,12,15
2018-12-16,7.5,467440,existing_CODiS_export,2018,12,16
2018-12-17,2.7,467440,existing_CODiS_export,2018,12,17
2018-12-18,8.3,467440,existing_CODiS_export,2018,12,18
2018-12-19,6.8,467440,existing_CODiS_export,2018,12,19
2018-12-20,9.3,467440,existing_CODiS_export,2018,12,20
2018-12-21,8.3,467440,existing_CODiS_export,2018,12,21
2018-12-22,3.1,467440,existing_CODiS_export,2018,12,22
2018-12-23,1.9,467440,existing_CODiS_export,2018,12,23
2018-12-24,6.2,467440,existing_CODiS_export,2018,12,24
2018-12-25,7.5,467440,existing_CODiS_export,2018,12,25
2018-12-26,8.3,467440,existing_CODiS_export,2018,12,26
2018-12-27,6.0,467440,existing_CODiS_export,2018,12,27
2018-12-28,5.5,467440,existing_CODiS_export,2018,12,28
2018-12-29,7.4,467440,existing_CODiS_export,2018,12,29
2018-12-30,4.1,467440,existing_CODiS_export,2018,12,30
2018-12-31,0.3,467440,existing_CODiS_export,2018,12,31
2019-01-01,0.0,467440,existing_CODiS_export,2019,1,1
2019-01-02,0.0,467440,existing_CODiS_export,2019,1,2
2019-01-03,2.7,467440,existing_CODiS_export,2019,1,3
2019-01-04,2.9,467440,existing_CODiS_export,2019,1,4
2019-01-05,7.0,467440,existing_CODiS_export,2019,1,5
2019-01-06,4.7,467440,existing_CODiS_export,2019,1,6
2019-01-07,7.9,467440,existing_CODiS_export,2019,1,7
2019-01-08,5.3,467440,existing_CODiS_export,2019,1,8
2019-01-09,8.9,467440,existing_CODiS_export,2019,1,9
2019-01-10,6.3,467440,existing_CODiS_export,2019,1,10
2019-01-11,9.2,467440,existing_CODiS_export,2019,1,11
2019-01-12,3.4,467440,existing_CODiS_export,2019,1,12
2019-01-13,3.5,467440,existing_CODiS_export,2019,1,13
2019-01-14,7.1,467440,existing_CODiS_export,2019,1,14
2019-01-15,2.8,467440,existing_CODiS_export,2019,1,15
2019-01-16,0.0,467440,existing_CODiS_export,2019,1,16
2019-01-17,5.1,467440,existing_CODiS_export,2019,1,17
2019-01-18,8.2,467440,existing_CODiS_export,2019,1,18
2019-01-19,0.0,467440,existing_CODiS_export,2019,1,19
2019-01-20,2.8,467440,existing_CODiS_export,2019,1,20
2019-01-21,1.0,467440,existing_CODiS_export,2019,1,21
2019-01-22,8.6,467440,existing_CODiS_export,2019,1,22
2019-01-23,3.6,467440,existing_CODiS_export,2019,1,23
2019-01-24,9.6,467440,existing_CODiS_export,2019,1,24
2019-01-25,8.8,467440,existing_CODiS_export,2019,1,25
2019-01-26,0.7,467440,existing_CODiS_export,2019,1,26
2019-01-27,2.4,467440,existing_CODiS_export,2019,1,27
2019-01-28,9.0,467440,existing_CODiS_export,2019,1,28
2019-01-29,8.4,467440,existing_CODiS_export,2019,1,29
2019-01-30,7.9,467440,existing_CODiS_export,2019,1,30
2019-01-31,6.7,467440,existing_CODiS_export,2019,1,31
2019-02-01,6.7,467440,existing_CODiS_export,2019,2,1
2019-02-02,9.5,467440,existing_CODiS_export,2019,2,2
2019-02-03,7.0,467440,existing_CODiS_export,2019,2,3
2019-02-04,2.3,467440,existing_CODiS_export,2019,2,4
2019-02-05,2.2,467440,existing_CODiS_export,2019,2,5
2019-02-06,8.1,467440,existing_CODiS_export,2019,2,6
2019-02-07,10.1,467440,existing_CODiS_export,2019,2,7
2019-02-08,9.9,467440,existing_CODiS_export,2019,2,8
2019-02-09,9.6,467440,existing_CODiS_export,2019,2,9
2019-02-10,7.2,467440,existing_CODiS_export,2019,2,10
2019-02-11,7.0,467440,existing_CODiS_export,2019,2,11
2019-02-12,5.2,467440,existing_CODiS_export,2019,2,12
2019-02-13,9.5,467440,existing_CODiS_export,2019,2,13
2019-02-14,9.8,467440,existing_CODiS_export,2019,2,14
2019-02-15,9.8,467440,existing_CODiS_export,2019,2,15
2019-02-16,8.7,467440,existing_CODiS_export,2019,2,16
2019-02-17,8.2,467440,existing_CODiS_export,2019,2,17
2019-02-18,8.5,467440,existing_CODiS_export,2019,2,18
2019-02-19,8.5,467440,existing_CODiS_export,2019,2,19
2019-02-20,9.8,467440,existing_CODiS_export,2019,2,20
2019-02-21,7.7,467440,existing_CODiS_export,2019,2,21
2019-02-22,9.6,467440,existing_CODiS_export,2019,2,22
2019-02-23,6.1,467440,existing_CODiS_export,2019,2,23
2019-02-24,2.6,467440,existing_CODiS_export,2019,2,24
2019-02-25,9.4,467440,existing_CODiS_export,2019,2,25
2019-02-26,9.3,467440,existing_CODiS_export,2019,2,26
2019-02-27,9.7,467440,existing_CODiS_export,2019,2,27
2019-02-28,9.1,467440,existing_CODiS_export,2019,2,28
2019-03-01,8.9,467440,existing_CODiS_export,2019,3,1
2019-03-02,9.8,467440,existing_CODiS_export,2019,3,2
2019-03-03,3.8,467440,existing_CODiS_export,2019,3,3
2019-03-04,9.8,467440,existing_CODiS_export,2019,3,4
2019-03-05,2.2,467440,existing_CODiS_export,2019,3,5
2019-03-06,5.4,467440,existing_CODiS_export,2019,3,6
2019-03-07,0.0,467440,existing_CODiS_export,2019,3,7
2019-03-08,3.7,467440,existing_CODiS_export,2019,3,8
2019-03-09,1.4,467440,existing_CODiS_export,2019,3,9
2019-03-10,4.2,467440,existing_CODiS_export,2019,3,10
2019-03-11,1.8,467440,existing_CODiS_export,2019,3,11
2019-03-12,10.5,467440,existing_CODiS_export,2019,3,12
2019-03-13,5.7,467440,existing_CODiS_export,2019,3,13
2019-03-14,8.1,467440,existing_CODiS_export,2019,3,14
2019-03-15,0.9,467440,existing_CODiS_export,2019,3,15
2019-03-16,5.8,467440,existing_CODiS_export,2019,3,16
2019-03-17,10.0,467440,existing_CODiS_export,2019,3,17
2019-03-18,9.8,467440,existing_CODiS_export,2019,3,18
2019-03-19,10.1,467440,existing_CODiS_export,2019,3,19
2019-03-20,10.4,467440,existing_CODiS_export,2019,3,20
2019-03-21,11.3,467440,existing_CODiS_export,2019,3,21
2019-03-22,11.3,467440,existing_CODiS_export,2019,3,22
2019-03-23,0.0,467440,existing_CODiS_export,2019,3,23
2019-03-24,0.0,467440,existing_CODiS_export,2019,3,24
2019-03-25,7.5,467440,existing_CODiS_export,2019,3,25
2019-03-26,9.8,467440,existing_CODiS_export,2019,3,26
2019-03-27,10.6,467440,existing_CODiS_export,2019,3,27
2019-03-28,9.9,467440,existing_CODiS_export,2019,3,28
2019-03-29,10.4,467440,existing_CODiS_export,2019,3,29
2019-03-30,5.9,467440,existing_CODiS_export,2019,3,30
2019-03-31,7.1,467440,existing_CODiS_export,2019,3,31
2019-04-01,3.2,467440,existing_CODiS_export,2019,4,1
2019-04-02,9.7,467440,existing_CODiS_export,2019,4,2
2019-04-03,10.9,467440,existing_CODiS_export,2019,4,3
2019-04-04,5.1,467440,existing_CODiS_export,2019,4,4
2019-04-05,10.1,467440,existing_CODiS_export,2019,4,5
2019-04-06,10.6,467440,existing_CODiS_export,2019,4,6
2019-04-07,10.6,467440,existing_CODiS_export,2019,4,7
2019-04-08,10.2,467440,existing_CODiS_export,2019,4,8
2019-04-09,11.2,467440,existing_CODiS_export,2019,4,9
2019-04-10,11.2,467440,existing_CODiS_export,2019,4,10
2019-04-11,11.2,467440,existing_CODiS_export,2019,4,11
2019-04-12,8.6,467440,existing_CODiS_export,2019,4,12
2019-04-13,7.3,467440,existing_CODiS_export,2019,4,13
2019-04-14,5.5,467440,existing_CODiS_export,2019,4,14
2019-04-15,0.6,467440,existing_CODiS_export,2019,4,15
2019-04-16,0.0,467440,existing_CODiS_export,2019,4,16
2019-04-17,9.2,467440,existing_CODiS_export,2019,4,17
2019-04-18,8.8,467440,existing_CODiS_export,2019,4,18
2019-04-19,2.7,467440,existing_CODiS_export,2019,4,19
2019-04-20,6.1,467440,existing_CODiS_export,2019,4,20
2019-04-21,1.2,467440,existing_CODiS_export,2019,4,21
2019-04-22,10.0,467440,existing_CODiS_export,2019,4,22
2019-04-23,10.9,467440,existing_CODiS_export,2019,4,23
2019-04-24,11.9,467440,existing_CODiS_export,2019,4,24
2019-04-25,11.1,467440,existing_CODiS_export,2019,4,25
2019-04-26,11.1,467440,existing_CODiS_export,2019,4,26
2019-04-27,0.9,467440,existing_CODiS_export,2019,4,27
2019-04-28,6.3,467440,existing_CODiS_export,2019,4,28
2019-04-29,11.9,467440,existing_CODiS_export,2019,4,29
2019-04-30,9.4,467440,existing_CODiS_export,2019,4,30
2019-05-01,0.4,467440,existing_CODiS_export,2019,5,1
2019-05-02,0.5,467440,existing_CODiS_export,2019,5,2
2019-05-03,2.7,467440,existing_CODiS_export,2019,5,3
2019-05-04,0.2,467440,existing_CODiS_export,2019,5,4
2019-05-05,1.2,467440,existing_CODiS_export,2019,5,5
2019-05-06,0.0,467440,existing_CODiS_export,2019,5,6
2019-05-07,0.0,467440,existing_CODiS_export,2019,5,7
2019-05-08,0.1,467440,existing_CODiS_export,2019,5,8
2019-05-09,1.7,467440,existing_CODiS_export,2019,5,9
2019-05-10,4.4,467440,existing_CODiS_export,2019,5,10
2019-05-11,7.5,467440,existing_CODiS_export,2019,5,11
2019-05-12,6.6,467440,existing_CODiS_export,2019,5,12
2019-05-13,12.2,467440,existing_CODiS_export,2019,5,13
2019-05-14,12.2,467440,existing_CODiS_export,2019,5,14
2019-05-15,4.2,467440,existing_CODiS_export,2019,5,15
2019-05-16,10.2,467440,existing_CODiS_export,2019,5,16
2019-05-17,7.3,467440,existing_CODiS_export,2019,5,17
2019-05-18,7.1,467440,existing_CODiS_export,2019,5,18
2019-05-19,10.3,467440,existing_CODiS_export,2019,5,19
2019-05-20,3.8,467440,existing_CODiS_export,2019,5,20
2019-05-21,0.0,467440,existing_CODiS_export,2019,5,21
2019-05-22,3.5,467440,existing_CODiS_export,2019,5,22
2019-05-23,2.5,467440,existing_CODiS_export,2019,5,23
2019-05-24,2.2,467440,existing_CODiS_export,2019,5,24
2019-05-25,8.8,467440,existing_CODiS_export,2019,5,25
2019-05-26,4.5,467440,existing_CODiS_export,2019,5,26
2019-05-27,1.0,467440,existing_CODiS_export,2019,5,27
2019-05-28,6.8,467440,existing_CODiS_export,2019,5,28
2019-05-29,5.5,467440,existing_CODiS_export,2019,5,29
2019-05-30,8.9,467440,existing_CODiS_export,2019,5,30
2019-05-31,7.1,467440,existing_CODiS_export,2019,5,31
2019-06-01,7.9,467440,existing_CODiS_export,2019,6,1
2019-06-02,10.0,467440,existing_CODiS_export,2019,6,2
2019-06-03,11.0,467440,existing_CODiS_export,2019,6,3
2019-06-04,0.6,467440,existing_CODiS_export,2019,6,4
2019-06-05,7.1,467440,existing_CODiS_export,2019,6,5
2019-06-06,12.5,467440,existing_CODiS_export,2019,6,6
2019-06-07,11.0,467440,existing_CODiS_export,2019,6,7
2019-06-08,11.8,467440,existing_CODiS_export,2019,6,8
2019-06-09,8.6,467440,existing_CODiS_export,2019,6,9
2019-06-10,6.1,467440,existing_CODiS_export,2019,6,10
2019-06-11,1.4,467440,existing_CODiS_export,2019,6,11
2019-06-12,0.4,467440,existing_CODiS_export,2019,6,12
2019-06-13,5.7,467440,existing_CODiS_export,2019,6,13
2019-06-14,1.9,467440,existing_CODiS_export,2019,6,14
2019-06-15,7.4,467440,existing_CODiS_export,2019,6,15
2019-06-16,3.4,467440,existing_CODiS_export,2019,6,16
2019-06-17,7.2,467440,existing_CODiS_export,2019,6,17
2019-06-18,9.4,467440,existing_CODiS_export,2019,6,18
2019-06-19,12.3,467440,existing_CODiS_export,2019,6,19
2019-06-20,12.0,467440,existing_CODiS_export,2019,6,20
2019-06-21,12.1,467440,existing_CODiS_export,2019,6,21
2019-06-22,8.1,467440,existing_CODiS_export,2019,6,22
2019-06-23,0.9,467440,existing_CODiS_export,2019,6,23
2019-06-24,1.5,467440,existing_CODiS_export,2019,6,24
2019-06-25,1.3,467440,existing_CODiS_export,2019,6,25
2019-06-26,0.1,467440,existing_CODiS_export,2019,6,26
2019-06-27,1.5,467440,existing_CODiS_export,2019,6,27
2019-06-28,12.2,467440,existing_CODiS_export,2019,6,28
2019-06-29,5.9,467440,existing_CODiS_export,2019,6,29
2019-06-30,9.8,467440,existing_CODiS_export,2019,6,30
2019-07-01,7.0,467440,existing_CODiS_export,2019,7,1
2019-07-02,0.5,467440,existing_CODiS_export,2019,7,2
2019-07-03,1.2,467440,existing_CODiS_export,2019,7,3
2019-07-04,4.6,467440,existing_CODiS_export,2019,7,4
2019-07-05,0.0,467440,existing_CODiS_export,2019,7,5
2019-07-06,5.5,467440,existing_CODiS_export,2019,7,6
2019-07-07,4.2,467440,existing_CODiS_export,2019,7,7
2019-07-08,1.5,467440,existing_CODiS_export,2019,7,8
2019-07-09,1.2,467440,existing_CODiS_export,2019,7,9
2019-07-10,4.3,467440,existing_CODiS_export,2019,7,10
2019-07-11,0.5,467440,existing_CODiS_export,2019,7,11
2019-07-12,11.8,467440,existing_CODiS_export,2019,7,12
2019-07-13,8.5,467440,existing_CODiS_export,2019,7,13
2019-07-14,11.1,467440,existing_CODiS_export,2019,7,14
2019-07-15,10.7,467440,existing_CODiS_export,2019,7,15
2019-07-16,6.8,467440,existing_CODiS_export,2019,7,16
2019-07-17,9.6,467440,existing_CODiS_export,2019,7,17
2019-07-18,1.3,467440,existing_CODiS_export,2019,7,18
2019-07-19,0.1,467440,existing_CODiS_export,2019,7,19
2019-07-20,0.0,467440,existing_CODiS_export,2019,7,20
2019-07-21,0.5,467440,existing_CODiS_export,2019,7,21
2019-07-22,3.0,467440,existing_CODiS_export,2019,7,22
2019-07-23,7.8,467440,existing_CODiS_export,2019,7,23
2019-07-24,10.0,467440,existing_CODiS_export,2019,7,24
2019-07-25,10.8,467440,existing_CODiS_export,2019,7,25
2019-07-26,8.0,467440,existing_CODiS_export,2019,7,26
2019-07-27,2.9,467440,existing_CODiS_export,2019,7,27
2019-07-28,6.2,467440,existing_CODiS_export,2019,7,28
2019-07-29,11.3,467440,existing_CODiS_export,2019,7,29
2019-07-30,10.4,467440,existing_CODiS_export,2019,7,30
2019-07-31,8.9,467440,existing_CODiS_export,2019,7,31
2019-08-01,0.0,467440,existing_CODiS_export,2019,8,1
2019-08-02,2.4,467440,existing_CODiS_export,2019,8,2
2019-08-03,7.7,467440,existing_CODiS_export,2019,8,3
2019-08-04,10.1,467440,existing_CODiS_export,2019,8,4
2019-08-05,5.7,467440,existing_CODiS_export,2019,8,5
2019-08-06,6.9,467440,existing_CODiS_export,2019,8,6
2019-08-07,7.3,467440,existing_CODiS_export,2019,8,7
2019-08-08,6.0,467440,existing_CODiS_export,2019,8,8
2019-08-09,2.1,467440,existing_CODiS_export,2019,8,9
2019-08-10,0.9,467440,existing_CODiS_export,2019,8,10
2019-08-11,4.9,467440,existing_CODiS_export,2019,8,11
2019-08-12,1.4,467440,existing_CODiS_export,2019,8,12
2019-08-13,2.0,467440,existing_CODiS_export,2019,8,13
2019-08-14,4.5,467440,existing_CODiS_export,2019,8,14
2019-08-15,4.7,467440,existing_CODiS_export,2019,8,15
2019-08-16,0.0,467440,existing_CODiS_export,2019,8,16
2019-08-17,0.9,467440,existing_CODiS_export,2019,8,17
2019-08-18,0.0,467440,existing_CODiS_export,2019,8,18
2019-08-19,0.0,467440,existing_CODiS_export,2019,8,19
2019-08-20,0.1,467440,existing_CODiS_export,2019,8,20
2019-08-21,3.3,467440,existing_CODiS_export,2019,8,21
2019-08-22,7.3,467440,existing_CODiS_export,2019,8,22
2019-08-23,8.8,467440,existing_CODiS_export,2019,8,23
2019-08-24,0.0,467440,existing_CODiS_export,2019,8,24
2019-08-25,0.0,467440,existing_CODiS_export,2019,8,25
2019-08-26,11.2,467440,existing_CODiS_export,2019,8,26
2019-08-27,10.3,467440,existing_CODiS_export,2019,8,27
2019-08-28,8.8,467440,existing_CODiS_export,2019,8,28
2019-08-29,0.5,467440,existing_CODiS_export,2019,8,29
2019-08-30,0.7,467440,existing_CODiS_export,2019,8,30
2019-08-31,11.1,467440,existing_CODiS_export,2019,8,31
2019-09-01,4.7,467440,existing_CODiS_export,2019,9,1
2019-09-02,9.5,467440,existing_CODiS_export,2019,9,2
2019-09-03,6.7,467440,existing_CODiS_export,2019,9,3
2019-09-04,0.1,467440,existing_CODiS_export,2019,9,4
2019-09-05,6.3,467440,existing_CODiS_export,2019,9,5
2019-09-06,4.1,467440,existing_CODiS_export,2019,9,6
2019-09-07,6.1,467440,existing_CODiS_export,2019,9,7
2019-09-08,10.2,467440,existing_CODiS_export,2019,9,8
2019-09-09,8.8,467440,existing_CODiS_export,2019,9,9
2019-09-10,0.8,467440,existing_CODiS_export,2019,9,10
2019-09-11,11.4,467440,existing_CODiS_export,2019,9,11
2019-09-12,10.5,467440,existing_CODiS_export,2019,9,12
2019-09-13,9.8,467440,existing_CODiS_export,2019,9,13
